window,extra_2,unique_users
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2479020.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2157720.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2417836.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2801480.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2049569.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2536514.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2289469.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2648050.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2051842.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2921797.,6
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2310422.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2578460.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2394960.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2691677.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2787213.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2727485.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2439534.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2542623.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2632342.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2573017.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2518818.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2499255.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2897045.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2424432.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2075917.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2360460.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2104156.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2666579.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2137164.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2579376.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2429932.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2456874.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2009898.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2272412.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2913489.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2719292.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2497725.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2381614.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2255042.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2150173.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2216595.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2047573.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2589259.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2329160.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2897263.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2671130.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2168833.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2116874.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2453523.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2013171.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2984479.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2904978.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2447403.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2437422.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2752852.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2313006.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2742163.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2627384.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2821540.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2985461.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2757061.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2551245.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2021965.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2896761.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2401520.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2052022.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2833781.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2375844.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2886046.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2197341.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2046327.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2698324.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2362658.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2750926.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2784022.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2634707.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2626784.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2987246.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2739586.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2241204.,5
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2009747.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2801950.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2653560.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2350650.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2971440.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2506676.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2752613.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2268848.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2653534.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2048075.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2217689.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2494137.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2112434.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2502971.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2810445.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2420733.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2031591.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2515437.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2101049.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2507924.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2390564.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2198876.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2244233.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2848326.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2072497.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2059081.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2218323.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2860747.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2787572.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2608247.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2507485.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2781551.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2204497.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2505085.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2832163.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2658253.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2688709.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2387848.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2304353.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2887958.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2814902.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2071382.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2088546.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2460302.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2035876.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2797537.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2047091.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2190397.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2959529.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2703658.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2685501.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2012215.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2656705.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2170994.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2682010.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2001334.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2307046.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2677902.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2242855.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2996288.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2491232.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2806690.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2606218.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2939028.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2039485.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2310598.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2085862.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2722357.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2490719.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2987738.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2856409.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2415870.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2005614.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2178899.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2579475.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2566805.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2865578.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2475428.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2398414.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2762222.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2316289.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2954470.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2646288.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2187474.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2842997.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2939116.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2235669.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2559302.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2848956.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2081392.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2220608.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2953551.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2876002.,4
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2085799.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2005364.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2401940.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2408694.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2307577.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2935190.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2341982.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2381378.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2352761.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2011666.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2080771.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2161771.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2888074.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2111431.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2021128.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2940544.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2615169.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2937436.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2449489.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2830174.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2274605.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2318778.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2050298.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2062561.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2783999.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2311203.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2435474.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2247584.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2310430.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2166069.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2162972.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2378686.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2799171.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2588116.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2168526.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2473410.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2645697.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2664261.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2867650.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2473146.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2429759.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2541539.,2
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2653200.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2810374.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2731650.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2467370.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2650730.,3
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2160003.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2562834.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2383338.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2759018.,1
"Row(start=Timestamp('2024-06-15 18:33:00'), end=Timestamp('2024-06-15 18:34:00'))",2914494.,2
